Date,Time,Trade No.,Price,Effect,Legs
11/8/2019,2:45:00 PM CST,154,1.37,debit,"buy to open 1 x $314 call exp. 12/20/2019 (42 DTE); sell to open 1 x $319 call exp. 12/20/2019 (42 DTE)"
11/26/2019,2:45:00 PM CST,154,2.22,credit,"sell to close 1 x $314 call exp. 12/20/2019 (24 DTE); buy to close 1 x $319 call exp. 12/20/2019 (24 DTE)"
11/26/2019,2:45:00 PM CST,155,1.35,debit,"buy to open 1 x $319 call exp. 1/17/2020 (52 DTE); sell to open 1 x $324 call exp. 1/17/2020 (52 DTE)"
12/16/2019,2:45:00 PM CST,155,2.17,credit,"sell to close 1 x $319 call exp. 1/17/2020 (32 DTE); buy to close 1 x $324 call exp. 1/17/2020 (32 DTE)"
12/16/2019,2:45:00 PM CST,156,1.08,debit,"buy to open 1 x $324.5 call exp. 1/31/2020 (46 DTE); sell to open 1 x $329 call exp. 1/31/2020 (46 DTE)"
12/23/2019,2:45:00 PM CST,156,1.7,credit,"sell to close 1 x $324.5 call exp. 1/31/2020 (39 DTE); buy to close 1 x $329 call exp. 1/31/2020 (39 DTE)"
12/23/2019,2:45:00 PM CST,157,1.2,debit,"buy to open 1 x $327 call exp. 1/31/2020 (39 DTE); sell to open 1 x $332 call exp. 1/31/2020 (39 DTE)"
1/8/2020,2:45:00 PM CST,157,1.95,credit,"sell to close 1 x $327 call exp. 1/31/2020 (23 DTE); buy to close 1 x $332 call exp. 1/31/2020 (23 DTE)"
1/8/2020,2:45:00 PM CST,158,1.3,debit,"buy to open 1 x $332 call exp. 2/21/2020 (44 DTE); sell to open 1 x $337 call exp. 2/21/2020 (44 DTE)"
1/16/2020,2:45:00 PM CST,158,2.15,credit,"sell to close 1 x $332 call exp. 2/21/2020 (36 DTE); buy to close 1 x $337 call exp. 2/21/2020 (36 DTE)"
1/16/2020,2:45:00 PM CST,159,1.19,debit,"buy to open 1 x $337 call exp. 2/28/2020 (43 DTE); sell to open 1 x $342 call exp. 2/28/2020 (43 DTE)"
2/7/2020,2:45:00 PM CST,159,1.3,credit,"sell to close 1 x $337 call exp. 2/28/2020 (21 DTE); buy to close 1 x $342 call exp. 2/28/2020 (21 DTE)"
2/7/2020,2:45:00 PM CST,160,1.19,debit,"buy to open 1 x $340 call exp. 3/20/2020 (42 DTE); sell to open 1 x $344 call exp. 3/20/2020 (42 DTE)"
2/19/2020,2:45:00 PM CST,160,1.89,credit,"sell to close 1 x $340 call exp. 3/20/2020 (30 DTE); buy to close 1 x $344 call exp. 3/20/2020 (30 DTE)"
2/19/2020,2:45:00 PM CST,161,1.65,debit,"buy to open 1 x $344 call exp. 4/3/2020 (44 DTE); sell to open 1 x $350 call exp. 4/3/2020 (44 DTE)"
3/13/2020,2:45:00 PM CDT,161,0.01,debit,"sell to close 1 x $344 call exp. 4/3/2020 (21 DTE); buy to close 1 x $350 call exp. 4/3/2020 (21 DTE)"
3/13/2020,2:45:00 PM CDT,162,4.38,debit,"buy to open 1 x $285 call exp. 4/24/2020 (42 DTE); sell to open 1 x $298 call exp. 4/24/2020 (42 DTE)"
4/3/2020,2:45:00 PM CDT,162,0.13,credit,"sell to close 1 x $285 call exp. 4/24/2020 (21 DTE); buy to close 1 x $298 call exp. 4/24/2020 (21 DTE)"
4/3/2020,2:45:00 PM CDT,163,3.68,debit,"buy to open 1 x $264 call exp. 5/15/2020 (42 DTE); sell to open 1 x $277 call exp. 5/15/2020 (42 DTE)"
4/6/2020,2:45:00 PM CDT,163,6.84,credit,"sell to close 1 x $264 call exp. 5/15/2020 (39 DTE); buy to close 1 x $277 call exp. 5/15/2020 (39 DTE)"
4/6/2020,2:45:00 PM CDT,164,4.08,debit,"buy to open 1 x $280 call exp. 5/22/2020 (46 DTE); sell to open 1 x $295 call exp. 5/22/2020 (46 DTE)"
4/8/2020,2:45:00 PM CDT,164,6.39,credit,"sell to close 1 x $280 call exp. 5/22/2020 (44 DTE); buy to close 1 x $295 call exp. 5/22/2020 (44 DTE)"
4/8/2020,2:45:00 PM CDT,165,4.06,debit,"buy to open 1 x $290 call exp. 5/22/2020 (44 DTE); sell to open 1 x $305 call exp. 5/22/2020 (44 DTE)"
4/17/2020,2:45:00 PM CDT,165,6.33,credit,"sell to close 1 x $290 call exp. 5/22/2020 (35 DTE); buy to close 1 x $305 call exp. 5/22/2020 (35 DTE)"
4/17/2020,2:45:00 PM CDT,166,3.2,debit,"buy to open 1 x $302 call exp. 5/29/2020 (42 DTE); sell to open 1 x $315 call exp. 5/29/2020 (42 DTE)"
5/8/2020,2:45:00 PM CDT,166,1.64,credit,"sell to close 1 x $302 call exp. 5/29/2020 (21 DTE); buy to close 1 x $315 call exp. 5/29/2020 (21 DTE)"
5/8/2020,2:45:00 PM CDT,167,2.4,debit,"buy to open 1 x $304 call exp. 6/19/2020 (42 DTE); sell to open 1 x $313 call exp. 6/19/2020 (42 DTE)"
5/27/2020,2:45:00 PM CDT,167,3.91,credit,"sell to close 1 x $304 call exp. 6/19/2020 (23 DTE); buy to close 1 x $313 call exp. 6/19/2020 (23 DTE)"
5/27/2020,2:45:00 PM CDT,168,2.65,debit,"buy to open 1 x $314 call exp. 7/17/2020 (51 DTE); sell to open 1 x $324 call exp. 7/17/2020 (51 DTE)"
6/3/2020,2:45:00 PM CDT,168,4.42,credit,"sell to close 1 x $314 call exp. 7/17/2020 (44 DTE); buy to close 1 x $324 call exp. 7/17/2020 (44 DTE)"
6/3/2020,2:45:00 PM CDT,169,2.37,debit,"buy to open 1 x $323 call exp. 7/17/2020 (44 DTE); sell to open 1 x $333 call exp. 7/17/2020 (44 DTE)"
6/8/2020,2:45:00 PM CDT,169,4.41,credit,"sell to close 1 x $323 call exp. 7/17/2020 (39 DTE); buy to close 1 x $333 call exp. 7/17/2020 (39 DTE)"
6/8/2020,2:45:00 PM CDT,170,2.72,debit,"buy to open 1 x $333 call exp. 7/24/2020 (46 DTE); sell to open 1 x $345 call exp. 7/24/2020 (46 DTE)"
7/6/2020,2:45:00 PM CDT,170,0.61,credit,"sell to close 1 x $333 call exp. 7/24/2020 (18 DTE); buy to close 1 x $345 call exp. 7/24/2020 (18 DTE)"
7/6/2020,2:45:00 PM CDT,171,2.49,debit,"buy to open 1 x $330 call exp. 8/21/2020 (46 DTE); sell to open 1 x $341 call exp. 8/21/2020 (46 DTE)"
7/22/2020,2:45:00 PM CDT,171,3.98,credit,"sell to close 1 x $330 call exp. 8/21/2020 (30 DTE); buy to close 1 x $341 call exp. 8/21/2020 (30 DTE)"
7/22/2020,2:45:00 PM CDT,172,2.11,debit,"buy to open 1 x $337 call exp. 8/28/2020 (37 DTE); sell to open 1 x $346 call exp. 8/28/2020 (37 DTE)"
8/7/2020,2:45:00 PM CDT,172,2.96,credit,"sell to close 1 x $337 call exp. 8/28/2020 (21 DTE); buy to close 1 x $346 call exp. 8/28/2020 (21 DTE)"
8/7/2020,2:45:00 PM CDT,173,2.2,debit,"buy to open 1 x $344 call exp. 9/18/2020 (42 DTE); sell to open 1 x $353 call exp. 9/18/2020 (42 DTE)"
8/24/2020,2:45:00 PM CDT,173,3.44,credit,"sell to close 1 x $344 call exp. 9/18/2020 (25 DTE); buy to close 1 x $353 call exp. 9/18/2020 (25 DTE)"
8/24/2020,2:45:00 PM CDT,174,1.89,debit,"buy to open 1 x $351 call exp. 10/2/2020 (39 DTE); sell to open 1 x $359 call exp. 10/2/2020 (39 DTE)"
8/26/2020,2:45:00 PM CDT,174,3.09,credit,"sell to close 1 x $351 call exp. 10/2/2020 (37 DTE); buy to close 1 x $359 call exp. 10/2/2020 (37 DTE)"
8/26/2020,2:45:00 PM CDT,175,2.55,debit,"buy to open 1 x $358 call exp. 10/16/2020 (51 DTE); sell to open 1 x $369 call exp. 10/16/2020 (51 DTE)"
9/2/2020,2:45:00 PM CDT,175,4.95,credit,"sell to close 1 x $358 call exp. 10/16/2020 (44 DTE); buy to close 1 x $369 call exp. 10/16/2020 (44 DTE)"
9/2/2020,2:45:00 PM CDT,176,2.72,debit,"buy to open 1 x $371 call exp. 10/16/2020 (44 DTE); sell to open 1 x $385 call exp. 10/16/2020 (44 DTE)"
9/25/2020,2:45:00 PM CDT,176,0.02,credit,"sell to close 1 x $371 call exp. 10/16/2020 (21 DTE); buy to close 1 x $385 call exp. 10/16/2020 (21 DTE)"
9/25/2020,2:45:00 PM CDT,177,2.96,debit,"buy to open 1 x $342.5 call exp. 11/6/2020 (42 DTE); sell to open 1 x $354 call exp. 11/6/2020 (42 DTE)"
10/5/2020,2:45:00 PM CDT,177,5.09,credit,"sell to close 1 x $342.5 call exp. 11/6/2020 (32 DTE); buy to close 1 x $354 call exp. 11/6/2020 (32 DTE)"
10/5/2020,2:45:00 PM CDT,178,2.92,debit,"buy to open 1 x $356 call exp. 11/20/2020 (46 DTE); sell to open 1 x $368 call exp. 11/20/2020 (46 DTE)"
10/12/2020,2:45:00 PM CDT,178,5,credit,"sell to close 1 x $356 call exp. 11/20/2020 (39 DTE); buy to close 1 x $368 call exp. 11/20/2020 (39 DTE)"
10/12/2020,2:45:00 PM CDT,179,2.59,debit,"buy to open 1 x $366 call exp. 11/27/2020 (46 DTE); sell to open 1 x $377 call exp. 11/27/2020 (46 DTE)"
11/6/2020,2:45:00 PM CST,179,1,credit,"sell to close 1 x $366 call exp. 11/27/2020 (21 DTE); buy to close 1 x $377 call exp. 11/27/2020 (21 DTE)"
11/6/2020,2:45:00 PM CST,180,2.8,debit,"buy to open 1 x $363 call exp. 12/24/2020 (48 DTE); sell to open 1 x $374 call exp. 12/24/2020 (48 DTE)"
11/16/2020,2:45:00 PM CST,180,4.48,credit,"sell to close 1 x $363 call exp. 12/24/2020 (38 DTE); buy to close 1 x $374 call exp. 12/24/2020 (38 DTE)"
11/16/2020,2:45:00 PM CST,181,2.32,debit,"buy to open 1 x $372 call exp. 12/31/2020 (45 DTE); sell to open 1 x $382 call exp. 12/31/2020 (45 DTE)"
12/10/2020,2:45:00 PM CST,181,2.29,credit,"sell to close 1 x $372 call exp. 12/31/2020 (21 DTE); buy to close 1 x $382 call exp. 12/31/2020 (21 DTE)"
12/10/2020,2:45:00 PM CST,182,2.2,debit,"buy to open 1 x $377.5 call exp. 1/22/2021 (43 DTE); sell to open 1 x $386 call exp. 1/22/2021 (43 DTE)"
1/4/2021,2:45:00 PM CST,182,1.87,credit,"sell to close 1 x $377.5 call exp. 1/22/2021 (18 DTE); buy to close 1 x $386 call exp. 1/22/2021 (18 DTE)"
1/4/2021,2:45:00 PM CST,183,3.07,debit,"buy to open 1 x $382 call exp. 2/19/2021 (46 DTE); sell to open 1 x $394 call exp. 2/19/2021 (46 DTE)"
1/7/2021,2:45:00 PM CST,183,5.17,credit,"sell to close 1 x $382 call exp. 2/19/2021 (43 DTE); buy to close 1 x $394 call exp. 2/19/2021 (43 DTE)"
1/7/2021,2:45:00 PM CST,184,2.26,debit,"buy to open 1 x $391 call exp. 2/19/2021 (43 DTE); sell to open 1 x $400 call exp. 2/19/2021 (43 DTE)"
1/29/2021,2:45:00 PM CST,184,0.59,credit,"sell to close 1 x $391 call exp. 2/19/2021 (21 DTE); buy to close 1 x $400 call exp. 2/19/2021 (21 DTE)"
1/29/2021,2:45:00 PM CST,185,3.28,debit,"buy to open 1 x $386 call exp. 3/12/2021 (42 DTE); sell to open 1 x $397 call exp. 3/12/2021 (42 DTE)"
2/4/2021,2:45:00 PM CST,185,5.05,credit,"sell to close 1 x $386 call exp. 3/12/2021 (36 DTE); buy to close 1 x $397 call exp. 3/12/2021 (36 DTE)"
2/4/2021,2:45:00 PM CST,186,2.4,debit,"buy to open 1 x $397 call exp. 3/19/2021 (43 DTE); sell to open 1 x $407 call exp. 3/19/2021 (43 DTE)"
2/25/2021,2:45:00 PM CST,186,1.49,credit,"sell to close 1 x $397 call exp. 3/19/2021 (22 DTE); buy to close 1 x $407 call exp. 3/19/2021 (22 DTE)"
2/25/2021,2:45:00 PM CST,187,3.16,debit,"buy to open 1 x $395 call exp. 4/9/2021 (43 DTE); sell to open 1 x $406 call exp. 4/9/2021 (43 DTE)"
3/19/2021,2:45:00 PM CDT,187,2.88,credit,"sell to close 1 x $395 call exp. 4/9/2021 (21 DTE); buy to close 1 x $406 call exp. 4/9/2021 (21 DTE)"
3/19/2021,2:45:00 PM CDT,188,2.39,debit,"buy to open 1 x $402 call exp. 4/30/2021 (42 DTE); sell to open 1 x $412.5 call exp. 4/30/2021 (42 DTE)"
4/5/2021,2:45:00 PM CDT,188,5.74,credit,"sell to close 1 x $402 call exp. 4/30/2021 (25 DTE); buy to close 1 x $412.5 call exp. 4/30/2021 (25 DTE)"
4/5/2021,2:45:00 PM CDT,189,2.13,debit,"buy to open 1 x $417 call exp. 5/21/2021 (46 DTE); sell to open 1 x $427 call exp. 5/21/2021 (46 DTE)"
4/13/2021,2:45:00 PM CDT,189,3.32,credit,"sell to close 1 x $417 call exp. 5/21/2021 (38 DTE); buy to close 1 x $427 call exp. 5/21/2021 (38 DTE)"
4/13/2021,2:45:00 PM CDT,190,2.25,debit,"buy to open 1 x $423 call exp. 5/28/2021 (45 DTE); sell to open 1 x $433 call exp. 5/28/2021 (45 DTE)"
4/29/2021,2:45:00 PM CDT,190,3.65,credit,"sell to close 1 x $423 call exp. 5/28/2021 (29 DTE); buy to close 1 x $433 call exp. 5/28/2021 (29 DTE)"
4/29/2021,2:45:00 PM CDT,191,2.01,debit,"buy to open 1 x $430 call exp. 6/11/2021 (43 DTE); sell to open 1 x $437.5 call exp. 6/11/2021 (43 DTE)"
5/21/2021,2:45:00 PM CDT,191,0.36,credit,"sell to close 1 x $430 call exp. 6/11/2021 (21 DTE); buy to close 1 x $437.5 call exp. 6/11/2021 (21 DTE)"
5/21/2021,2:45:00 PM CDT,192,2.34,debit,"buy to open 1 x $424 call exp. 7/2/2021 (42 DTE); sell to open 1 x $432.5 call exp. 7/2/2021 (42 DTE)"
6/11/2021,2:45:00 PM CDT,192,2.78,credit,"sell to close 1 x $424 call exp. 7/2/2021 (21 DTE); buy to close 1 x $432.5 call exp. 7/2/2021 (21 DTE)"
6/11/2021,2:45:00 PM CDT,193,1.84,debit,"buy to open 1 x $430 call exp. 7/23/2021 (42 DTE); sell to open 1 x $437 call exp. 7/23/2021 (42 DTE)"
7/1/2021,2:45:00 PM CDT,193,3.19,credit,"sell to close 1 x $430 call exp. 7/23/2021 (22 DTE); buy to close 1 x $437 call exp. 7/23/2021 (22 DTE)"
7/1/2021,2:45:00 PM CDT,194,1.84,debit,"buy to open 1 x $438 call exp. 8/13/2021 (43 DTE); sell to open 1 x $445 call exp. 8/13/2021 (43 DTE)"
7/7/2021,2:45:00 PM CDT,194,2.86,credit,"sell to close 1 x $438 call exp. 8/13/2021 (37 DTE); buy to close 1 x $445 call exp. 8/13/2021 (37 DTE)"
7/7/2021,2:45:00 PM CDT,195,1.79,debit,"buy to open 1 x $444 call exp. 8/20/2021 (44 DTE); sell to open 1 x $451 call exp. 8/20/2021 (44 DTE)"
7/30/2021,2:45:00 PM CDT,195,1.71,credit,"sell to close 1 x $444 call exp. 8/20/2021 (21 DTE); buy to close 1 x $451 call exp. 8/20/2021 (21 DTE)"
7/30/2021,2:45:00 PM CDT,196,2.15,debit,"buy to open 1 x $447.5 call exp. 9/10/2021 (42 DTE); sell to open 1 x $455 call exp. 9/10/2021 (42 DTE)"
8/20/2021,2:45:00 PM CDT,196,2.39,credit,"sell to close 1 x $447.5 call exp. 9/10/2021 (21 DTE); buy to close 1 x $455 call exp. 9/10/2021 (21 DTE)"
8/20/2021,2:45:00 PM CDT,197,2,debit,"buy to open 1 x $452 call exp. 10/1/2021 (42 DTE); sell to open 1 x $459 call exp. 10/1/2021 (42 DTE)"
8/27/2021,2:45:00 PM CDT,197,3.06,credit,"sell to close 1 x $452 call exp. 10/1/2021 (35 DTE); buy to close 1 x $459 call exp. 10/1/2021 (35 DTE)"
8/27/2021,2:45:00 PM CDT,198,1.65,debit,"buy to open 1 x $458 call exp. 10/8/2021 (42 DTE); sell to open 1 x $464 call exp. 10/8/2021 (42 DTE)"
9/17/2021,2:45:00 PM CDT,198,0.25,credit,"sell to close 1 x $458 call exp. 10/8/2021 (21 DTE); buy to close 1 x $464 call exp. 10/8/2021 (21 DTE)"
9/17/2021,2:45:00 PM CDT,199,2.22,debit,"buy to open 1 x $452 call exp. 10/29/2021 (42 DTE); sell to open 1 x $459 call exp. 10/29/2021 (42 DTE)"
10/8/2021,2:45:00 PM CDT,199,0.49,credit,"sell to close 1 x $452 call exp. 10/29/2021 (21 DTE); buy to close 1 x $459 call exp. 10/29/2021 (21 DTE)"
10/8/2021,2:45:00 PM CDT,200,1.75,debit,"buy to open 1 x $450 call exp. 11/19/2021 (42 DTE); sell to open 1 x $456 call exp. 11/19/2021 (42 DTE)"
10/19/2021,2:45:00 PM CDT,200,3.13,credit,"sell to close 1 x $450 call exp. 11/19/2021 (31 DTE); buy to close 1 x $456 call exp. 11/19/2021 (31 DTE)"
10/19/2021,2:45:00 PM CDT,201,2.08,debit,"buy to open 1 x $458 call exp. 11/26/2021 (38 DTE); sell to open 1 x $466 call exp. 11/26/2021 (38 DTE)"
10/25/2021,2:45:00 PM CDT,201,3.24,credit,"sell to close 1 x $458 call exp. 11/26/2021 (32 DTE); buy to close 1 x $466 call exp. 11/26/2021 (32 DTE)"
10/25/2021,2:45:00 PM CDT,202,1.73,debit,"buy to open 1 x $464 call exp. 12/3/2021 (39 DTE); sell to open 1 x $470 call exp. 12/3/2021 (39 DTE)"
11/2/2021,2:45:00 PM CDT,202,2.88,credit,"sell to close 1 x $464 call exp. 12/3/2021 (31 DTE); buy to close 1 x $470 call exp. 12/3/2021 (31 DTE)"
11/2/2021,2:45:00 PM CDT,203,1.95,debit,"buy to open 1 x $472 call exp. 12/17/2021 (45 DTE); sell to open 1 x $479 call exp. 12/17/2021 (45 DTE)"
11/5/2021,2:45:00 PM CDT,203,3.05,credit,"sell to close 1 x $472 call exp. 12/17/2021 (42 DTE); buy to close 1 x $479 call exp. 12/17/2021 (42 DTE)"
11/5/2021,2:45:00 PM CDT,204,2.4,debit,"buy to open 1 x $478 call exp. 12/23/2021 (48 DTE); sell to open 1 x $487 call exp. 12/23/2021 (48 DTE)"
12/2/2021,2:45:00 PM CST,204,0.55,credit,"sell to close 1 x $478 call exp. 12/23/2021 (21 DTE); buy to close 1 x $487 call exp. 12/23/2021 (21 DTE)"
12/2/2021,2:45:00 PM CST,205,2.84,debit,"buy to open 1 x $472.5 call exp. 1/14/2022 (43 DTE); sell to open 1 x $482.5 call exp. 1/14/2022 (43 DTE)"
12/27/2021,2:45:00 PM CST,205,5.76,credit,"sell to close 1 x $472.5 call exp. 1/14/2022 (18 DTE); buy to close 1 x $482.5 call exp. 1/14/2022 (18 DTE)"
12/27/2021,2:45:00 PM CST,206,2.21,debit,"buy to open 1 x $487 call exp. 2/4/2022 (39 DTE); sell to open 1 x $496 call exp. 2/4/2022 (39 DTE)"
1/14/2022,2:45:00 PM CST,206,0.17,credit,"sell to close 1 x $487 call exp. 2/4/2022 (21 DTE); buy to close 1 x $496 call exp. 2/4/2022 (21 DTE)"
1/14/2022,2:45:00 PM CST,207,2.85,debit,"buy to open 1 x $476 call exp. 2/25/2022 (42 DTE); sell to open 1 x $486 call exp. 2/25/2022 (42 DTE)"
2/4/2022,2:45:00 PM CST,207,0.26,credit,"sell to close 1 x $476 call exp. 2/25/2022 (21 DTE); buy to close 1 x $486 call exp. 2/25/2022 (21 DTE)"
2/4/2022,2:45:00 PM CST,208,3.26,debit,"buy to open 1 x $464 call exp. 3/18/2022 (42 DTE); sell to open 1 x $476 call exp. 3/18/2022 (42 DTE)"
2/24/2022,2:45:00 PM CST,208,0.2,credit,"sell to close 1 x $464 call exp. 3/18/2022 (22 DTE); buy to close 1 x $476 call exp. 3/18/2022 (22 DTE)"
2/24/2022,2:45:00 PM CST,209,3.53,debit,"buy to open 1 x $445 call exp. 4/8/2022 (43 DTE); sell to open 1 x $460 call exp. 4/8/2022 (43 DTE)"
2/25/2022,2:45:00 PM CST,209,5.47,credit,"sell to close 1 x $445 call exp. 4/8/2022 (42 DTE); buy to close 1 x $460 call exp. 4/8/2022 (42 DTE)"
2/25/2022,2:45:00 PM CST,210,3.72,debit,"buy to open 1 x $453 call exp. 4/14/2022 (48 DTE); sell to open 1 x $467 call exp. 4/14/2022 (48 DTE)"
3/24/2022,2:45:00 PM CDT,210,4.65,credit,"sell to close 1 x $453 call exp. 4/14/2022 (21 DTE); buy to close 1 x $467 call exp. 4/14/2022 (21 DTE)"
3/24/2022,2:45:00 PM CDT,211,2.35,debit,"buy to open 1 x $465 call exp. 5/6/2022 (43 DTE); sell to open 1 x $475 call exp. 5/6/2022 (43 DTE)"
3/29/2022,2:45:00 PM CDT,211,4.35,credit,"sell to close 1 x $465 call exp. 5/6/2022 (38 DTE); buy to close 1 x $475 call exp. 5/6/2022 (38 DTE)"
3/29/2022,2:45:00 PM CDT,212,2.87,debit,"buy to open 1 x $476 call exp. 5/20/2022 (52 DTE); sell to open 1 x $488 call exp. 5/20/2022 (52 DTE)"
4/29/2022,2:45:00 PM CDT,212,0.01,debit,"sell to close 1 x $476 call exp. 5/20/2022 (21 DTE); buy to close 1 x $488 call exp. 5/20/2022 (21 DTE)"
4/29/2022,2:45:00 PM CDT,213,3.73,debit,"buy to open 1 x $433 call exp. 6/10/2022 (42 DTE); sell to open 1 x $446 call exp. 6/10/2022 (42 DTE)"
5/4/2022,2:45:00 PM CDT,213,5.68,credit,"sell to close 1 x $433 call exp. 6/10/2022 (37 DTE); buy to close 1 x $446 call exp. 6/10/2022 (37 DTE)"
5/4/2022,2:45:00 PM CDT,214,3.2,debit,"buy to open 1 x $445 call exp. 6/17/2022 (44 DTE); sell to open 1 x $457 call exp. 6/17/2022 (44 DTE)"
5/27/2022,2:45:00 PM CDT,214,0.4,credit,"sell to close 1 x $445 call exp. 6/17/2022 (21 DTE); buy to close 1 x $457 call exp. 6/17/2022 (21 DTE)"
5/27/2022,2:45:00 PM CDT,215,3.44,debit,"buy to open 1 x $430 call exp. 7/8/2022 (42 DTE); sell to open 1 x $444 call exp. 7/8/2022 (42 DTE)"
6/17/2022,2:45:00 PM CDT,215,0.03,credit,"sell to close 1 x $430 call exp. 7/8/2022 (21 DTE); buy to close 1 x $444 call exp. 7/8/2022 (21 DTE)"
6/17/2022,2:45:00 PM CDT,216,3.68,debit,"buy to open 1 x $385 call exp. 7/29/2022 (42 DTE); sell to open 1 x $401 call exp. 7/29/2022 (42 DTE)"
6/23/2022,2:45:00 PM CDT,216,5.71,credit,"sell to close 1 x $385 call exp. 7/29/2022 (36 DTE); buy to close 1 x $401 call exp. 7/29/2022 (36 DTE)"
6/23/2022,2:45:00 PM CDT,217,3.82,debit,"buy to open 1 x $395 call exp. 8/5/2022 (43 DTE); sell to open 1 x $410 call exp. 8/5/2022 (43 DTE)"
7/15/2022,2:45:00 PM CDT,217,2.92,credit,"sell to close 1 x $395 call exp. 8/5/2022 (21 DTE); buy to close 1 x $410 call exp. 8/5/2022 (21 DTE)"
7/15/2022,2:45:00 PM CDT,218,2.67,debit,"buy to open 1 x $401 call exp. 8/26/2022 (42 DTE); sell to open 1 x $412 call exp. 8/26/2022 (42 DTE)"
7/20/2022,2:45:00 PM CDT,218,4.42,credit,"sell to close 1 x $401 call exp. 8/26/2022 (37 DTE); buy to close 1 x $412 call exp. 8/26/2022 (37 DTE)"
7/20/2022,2:45:00 PM CDT,219,3.11,debit,"buy to open 1 x $410 call exp. 8/26/2022 (37 DTE); sell to open 1 x $423 call exp. 8/26/2022 (37 DTE)"
7/29/2022,2:45:00 PM CDT,219,6.36,credit,"sell to close 1 x $410 call exp. 8/26/2022 (28 DTE); buy to close 1 x $423 call exp. 8/26/2022 (28 DTE)"
7/29/2022,2:45:00 PM CDT,220,2.68,debit,"buy to open 1 x $428 call exp. 9/9/2022 (42 DTE); sell to open 1 x $440 call exp. 9/9/2022 (42 DTE)"
8/12/2022,2:45:00 PM CDT,220,4.8,credit,"sell to close 1 x $428 call exp. 9/9/2022 (28 DTE); buy to close 1 x $440 call exp. 9/9/2022 (28 DTE)"
8/12/2022,2:45:00 PM CDT,221,2.83,debit,"buy to open 1 x $440 call exp. 9/23/2022 (42 DTE); sell to open 1 x $452 call exp. 9/23/2022 (42 DTE)"
9/2/2022,2:45:00 PM CDT,221,0.02,credit,"sell to close 1 x $440 call exp. 9/23/2022 (21 DTE); buy to close 1 x $452 call exp. 9/23/2022 (21 DTE)"
9/2/2022,2:45:00 PM CDT,222,3.26,debit,"buy to open 1 x $406 call exp. 10/14/2022 (42 DTE); sell to open 1 x $419 call exp. 10/14/2022 (42 DTE)"
9/9/2022,2:45:00 PM CDT,222,5.94,credit,"sell to close 1 x $406 call exp. 10/14/2022 (35 DTE); buy to close 1 x $419 call exp. 10/14/2022 (35 DTE)"
9/9/2022,2:45:00 PM CDT,223,2.92,debit,"buy to open 1 x $422 call exp. 10/21/2022 (42 DTE); sell to open 1 x $435 call exp. 10/21/2022 (42 DTE)"
9/30/2022,2:45:00 PM CDT,223,0.01,credit,"sell to close 1 x $422 call exp. 10/21/2022 (21 DTE); buy to close 1 x $435 call exp. 10/21/2022 (21 DTE)"
9/30/2022,2:45:00 PM CDT,224,3.51,debit,"buy to open 1 x $379 call exp. 11/11/2022 (42 DTE); sell to open 1 x $394 call exp. 11/11/2022 (42 DTE)"
10/4/2022,2:45:00 PM CDT,224,6.62,credit,"sell to close 1 x $379 call exp. 11/11/2022 (38 DTE); buy to close 1 x $394 call exp. 11/11/2022 (38 DTE)"
10/4/2022,2:45:00 PM CDT,225,3.65,debit,"buy to open 1 x $396 call exp. 11/18/2022 (45 DTE); sell to open 1 x $412 call exp. 11/18/2022 (45 DTE)"
10/28/2022,2:45:00 PM CDT,225,4.69,credit,"sell to close 1 x $396 call exp. 11/18/2022 (21 DTE); buy to close 1 x $412 call exp. 11/18/2022 (21 DTE)"
10/28/2022,2:45:00 PM CDT,226,3.63,debit,"buy to open 1 x $408 call exp. 12/9/2022 (42 DTE); sell to open 1 x $425 call exp. 12/9/2022 (42 DTE)"
11/18/2022,2:45:00 PM CST,226,2.48,credit,"sell to close 1 x $408 call exp. 12/9/2022 (21 DTE); buy to close 1 x $425 call exp. 12/9/2022 (21 DTE)"
11/18/2022,2:45:00 PM CST,227,3.13,debit,"buy to open 1 x $411 call exp. 12/30/2022 (42 DTE); sell to open 1 x $424 call exp. 12/30/2022 (42 DTE)"
12/9/2022,2:45:00 PM CST,227,1.23,credit,"sell to close 1 x $411 call exp. 12/30/2022 (21 DTE); buy to close 1 x $424 call exp. 12/30/2022 (21 DTE)"
12/9/2022,2:45:00 PM CST,228,3.12,debit,"buy to open 1 x $409 call exp. 1/20/2023 (42 DTE); sell to open 1 x $422 call exp. 1/20/2023 (42 DTE)"
12/30/2022,2:45:00 PM CST,228,0.32,credit,"sell to close 1 x $409 call exp. 1/20/2023 (21 DTE); buy to close 1 x $422 call exp. 1/20/2023 (21 DTE)"
12/30/2022,2:45:00 PM CST,229,2.8,debit,"buy to open 1 x $398 call exp. 2/10/2023 (42 DTE); sell to open 1 x $410 call exp. 2/10/2023 (42 DTE)"
1/11/2023,2:45:00 PM CST,229,4.73,credit,"sell to close 1 x $398 call exp. 2/10/2023 (30 DTE); buy to close 1 x $410 call exp. 2/10/2023 (30 DTE)"
1/11/2023,2:45:00 PM CST,230,3.28,debit,"buy to open 1 x $410 call exp. 2/24/2023 (44 DTE); sell to open 1 x $424 call exp. 2/24/2023 (44 DTE)"
